stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_rel_x_m,tag_rel_y_m,tag_rel_z_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,target_reached
1782597905.0395527,TRACKING,Tracking AprilTag,Walk,4,76.88372039794922,-1.0047258725985615,-0.0784389916357083,1.9996988164412104,2.2392905374145053,-0.46559658495960693,0.0505500252468527,0.005593558494621842,0.013210107543336846,-0.04992418523790862,1.0081142603018973,-0.9449191507323291,0.01019591959765369,0.008828916313413057,0.03188400383958223,-0.023986768421226153,0.7053208546455202,0.008300764644495565,0.708433641387206,0.18,0.12,0.16,1.4996988164412104,-1.0047258725985615,-0.46559658495960693,False
1782597905.089492,TRACKING,Tracking AprilTag,Walk,4,75.92335510253906,-0.9757076247183638,-0.07432042333025465,2.0076867073667484,2.2334580383778593,-0.4523736838922138,0.07956827312705039,0.009712126800075493,0.021197998468874824,-0.045342314665996454,1.0062906338669986,-0.9353692760716605,0.014271538353647119,0.0116053318204312,0.04143387850025082,-0.028868660810115614,0.705847911773757,0.011657323921209477,0.7076789050598109,0.18,0.12,0.16,1.5076867073667484,-0.9757076247183638,-0.4523736838922138,False
1782597905.139367,TRACKING,Tracking AprilTag,Walk,4,75.50645446777344,-0.9563593171949674,-0.07195693269645087,2.006352575959592,2.223792167179387,-0.44480646451076583,0.09891658065044684,0.012075617433879277,0.01986386706171861,-0.04009653876912313,1.0037727696562557,-0.9249999093811605,0.019294051565378976,0.014543386616029098,0.05180324519075086,-0.03204369368723527,0.7066092225088052,0.014404403257500045,0.7067312937228518,0.18,0.12,0.16,1.5063525759595922,-0.9563593171949674,-0.44480646451076583,False
1782597905.1893826,TRACKING,Tracking AprilTag,Walk,4,75.20712280273438,-0.9208589220081594,-0.06707909060639398,2.0171026786529915,2.2183741737740466,-0.4282673115069224,0.13441697583725476,0.016953459523936162,0.030613969755117987,-0.03437911312452493,1.0006610550195287,-0.915728596030179,0.025072666413443176,0.01753994037320785,0.06107455854173238,-0.034972188147444905,0.7079884511524622,0.018310046150494714,0.7051198772555515,0.18,0.12,0.16,1.5171026786529915,-0.9208589220081594,-0.4282673115069224,False
1782597905.2393913,TRACKING,Tracking AprilTag,Walk,4,76.33040618896484,-0.9023495859899094,-0.06456883002934032,2.018249561238168,2.211726746364834,-0.42043562455605116,0.15292631185550476,0.01946372010098983,0.031760852340294354,-0.029000512938314044,0.9969986614386827,-0.9083993615943747,0.031118003713248053,0.01994750421155527,0.06840379297753663,-0.03814620571955028,0.7089090870921224,0.020629468053132795,0.7039653388308688,0.18,0.12,0.16,1.518249561238168,-0.9023495859899094,-0.42043562455605116,False
1782597905.2893553,TRACKING,Tracking AprilTag,Walk,4,75.22798156738281,-0.8815585001971546,-0.05687803069363206,2.037524425293295,2.220785060133514,-0.4083421203799897,0.17371739764825955,0.02715451943669809,0.05103571639542159,-0.023904988843808067,0.9930636315649721,-0.9016024137722699,0.037230847576129385,0.02196789175178594,0.07520074079964145,-0.04144304393077055,0.7094756150976096,0.02319345610264037,0.7031279323747817,0.18,0.12,0.16,1.5375244252932951,-0.8815585001971546,-0.4083421203799897,False
1782597905.3393917,TRACKING,Tracking AprilTag,Walk,4,75.29991912841797,-0.8687220065301526,-0.05298709728085086,2.0359838981639804,2.2142077568943304,-0.40329625058077034,0.18655389131526157,0.031045452849479287,0.049495189266106854,-0.01883565263048341,0.988749865538225,-0.8954556742251059,0.043642898097261865,0.02375460803919348,0.08134748034680551,-0.04339657534274155,0.7097262701623048,0.024658532262261022,0.7027071335034929,0.18,0.12,0.16,1.5359838981639804,-0.8687220065301526,-0.40329625058077034,False
1782597905.3893595,TRACKING,Tracking AprilTag,Walk,4,74.1697998046875,-0.844917581333231,-0.045770656919512535,2.030197932710171,2.1994736457301536,-0.39437209348807767,0.21035831651218317,0.03826189321081761,0.04370922381229758,-0.01444243632987055,0.9850626338397027,-0.8901359381616947,0.04915732465488171,0.025331670752967016,0.0866672164102167,-0.04492161745514317,0.7097737627525271,0.027709802071514945,0.7024495859935364,0.18,0.12,0.16,1.5301979327101711,-0.844917581333231,-0.39437209348807767,False
1782597905.4393542,TRACKING,Tracking AprilTag,Walk,4,74.8577651977539,-0.8361432133444535,-0.04371452205225214,2.030170642129652,2.1960508347543706,-0.39068731272841567,0.21913268450096068,0.04031802807807801,0.0436819332317786,-0.010950788351609321,0.9820402086661878,-0.8837795048384305,0.05361623284064086,0.026533667976159494,0.09302364973348087,-0.04675255192117605,0.7097720969861048,0.0293576729426706,0.7022648334269603,0.18,0.12,0.16,1.5301706421296521,-0.8361432133444535,-0.39068731272841567,False
1782597905.489346,TRACKING,Tracking AprilTag,Walk,4,74.76622772216797,-0.8165819116368496,-0.04460387828208903,2.0341805462116063,2.192415567121353,-0.38173887256869593,0.23869398620856463,0.039428671848241115,0.04769183731373272,-0.007824324803025598,0.9791926103254665,-0.8771306240907127,0.05772587538532287,0.027530878478331095,0.09967253048119863,-0.04955938865545493,0.7102495145117352,0.032286843101891206,0.7014606574102753,0.18,0.12,0.16,1.5341805462116063,-0.8165819116368496,-0.38173887256869593,False
1782597905.5393734,TRACKING,Tracking AprilTag,Walk,4,74.70589447021484,-0.8035819169239471,-0.04297846788972962,2.032293244998067,2.18581949839736,-0.3765401839030032,0.2516939809214671,0.041054082240600524,0.045804536100193305,-0.0034943218866866996,0.9755318999290011,-0.8706097476359805,0.06318294448083853,0.029070398776690477,0.10619340693593082,-0.051941176963741696,0.7106969031325597,0.034118822470894955,0.7007481230560734,0.18,0.12,0.16,1.5322932449980669,-0.8035819169239471,-0.3765401839030032,False
1782597905.5893624,TRACKING,Tracking AprilTag,Walk,4,74.94579315185547,-0.7775738258011102,-0.04014895199110385,2.02294735649193,2.1676136648523525,-0.3669658894554605,0.27770207204430397,0.0438835981392263,0.03645864759405648,0.0014820683236949999,0.9715605135694368,-0.8645429551726282,0.06925924119790353,0.03097171078398993,0.11226019939928311,-0.055234550982954274,0.7115797015583026,0.03619236324076451,0.6994952362603745,0.18,0.12,0.16,1.52294735649193,-0.7775738258011102,-0.3669658894554605,False
