stamp_sec,state,message,requested_mode,tag_id,tag_margin,tag_x_camera_m,tag_y_camera_m,tag_z_camera_m,tag_range_m,tag_bearing_rad,tag_face_yaw_error_rad,tag_face_normal_x_camera,tag_face_normal_y_camera,tag_face_normal_z_camera,tag_rel_x_m,tag_rel_y_m,tag_rel_z_m,odom_x,odom_y,odom_yaw,odom_rel_x,odom_rel_y,odom_rel_yaw,imu_x,imu_y,imu_z,imu_w,cmd_heading,cmd_lateral,cmd_turning,range_error_m,lateral_error_m,yaw_error_rad,target_reached
1782599827.8949306,TRACKING,Tracking AprilTag,Walk,4,77.73857879638672,-0.7824298595169639,-0.04849245990314831,1.9722926971244212,2.1223775552105515,-0.3776676678480863,0.1263365387693707,0.12596479115846868,-0.023883244690630374,0.9917471764575138,0.06915433079520727,0.01234664844346247,0.005736598802839721,0.01838522149951424,0.8891308146595879,-0.8342830424704031,0.012013139800675069,0.010200630000567576,0.03819091044184009,-0.029053373276994355,0.7084506378699023,0.009826876255453974,0.7050936304534429,0.18,0.12,0.16,1.4722926971244212,-0.7824298595169639,-0.3776676678480863,False
1782599827.9448874,TRACKING,Tracking AprilTag,Walk,4,74.02628326416016,-0.7514184270273954,-0.047413993416678075,1.9808191857416335,2.1190852710191233,-0.3625765513924395,0.16457161500223835,0.16377990882716958,-0.024664698939511703,0.9861885185352683,0.10016576328477578,0.013425114929932702,0.014263087420052,0.02370155908631009,0.8877135724494901,-0.8234615639510706,0.016516688993495798,0.01336133648594468,0.04901238896117255,-0.03387452623088416,0.7088626083702498,0.013305669762761707,0.7044070400551966,0.18,0.12,0.16,1.4808191857416335,-0.7514184270273954,-0.3625765513924395,False
1782599827.9949286,TRACKING,Tracking AprilTag,Walk,4,72.93721771240234,-0.7320203632999984,-0.04688306074615133,1.981651106518879,2.1130529907312514,-0.3538513745199096,0.19049669938049957,0.189259364390086,-0.03035736555369598,0.9814577542346384,0.11956382701217272,0.013956047600459445,0.015095008197297588,0.029697272165212004,0.8856023061656896,-0.8133128290184923,0.02198859977357141,0.016596180077298156,0.05916112389375083,-0.03607105642823912,0.7098246806436903,0.017638807627345356,0.7032330155095958,0.18,0.12,0.16,1.481651106518879,-0.7320203632999984,-0.3538513745199096,False
1782599828.0448658,TRACKING,Tracking AprilTag,Walk,4,74.92955780029297,-0.6935802123862387,-0.04615350769423099,1.9848560620507143,2.1030542656683138,-0.3361723033847044,0.19934723820270517,0.19790573940416636,-0.035354186537409495,0.9795832786471849,0.15800397792593246,0.014685600652379789,0.018299963729132784,0.03590339163379427,0.8831248767589118,-0.8048277756811436,0.027876240247024557,0.01975675992587649,0.06764617723109956,-0.03863516531915594,0.7117293250974366,0.021911570852412292,0.7010481972445894,0.18,0.12,0.16,1.4848560620507143,-0.6935802123862387,-0.3361723033847044,False
1782599828.0949774,TRACKING,Tracking AprilTag,Walk,4,78.61644744873047,-0.6802593014009041,-0.04110738784821837,1.9943767431431922,2.1076007990292176,-0.328714039098104,0.16944749927923014,0.16862085799888568,-0.014169092734856014,0.9855791409414014,0.17132488891126707,0.019731720498392405,0.02782064482161073,0.0418136082410054,0.8799777439513236,-0.7977955942031529,0.034086575289219594,0.022260126442477084,0.07467835870909023,-0.04095545569311057,0.7122953322482867,0.024048359974792197,0.7002711522608905,0.18,0.12,0.16,1.4943767431431922,-0.6802593014009041,-0.328714039098104,False
1782599828.1448922,TRACKING,Tracking AprilTag,Walk,4,77.3929443359375,-0.6575031100472483,-0.0332777196530035,2.0031258221228203,2.1085375988116346,-0.31715826023381366,0.1457105883876431,0.1451717246884416,-0.01810539710990491,0.9892408023057258,0.19408108026492288,0.027561388693607275,0.036569723801238796,0.04751478498904553,0.8765398163382951,-0.7911457354251832,0.04038523766950866,0.024416422990716224,0.08132821748705998,-0.0438843778853242,0.712831222980113,0.026367247908845693,0.6994644931374343,0.18,0.12,0.16,1.5031258221228203,-0.6575031100472483,-0.31715826023381366,False
1782599828.194818,TRACKING,Tracking AprilTag,Walk,4,77.287109375,-0.6428556308173868,-0.028925423052821683,1.9942071422445335,2.095462280345679,-0.3118436296966997,0.14773326461869404,0.14719542067444438,0.0037724697087088647,0.9891002358733771,0.2087285594947843,0.031913685293789094,0.027651043922952034,0.05260398697095432,0.8732928348390888,-0.7856215618064221,0.0461441910683462,0.026226760367800986,0.0868523911058211,-0.04553222198274012,0.7130736587457813,0.028320309651463024,0.6990355742202716,0.18,0.12,0.16,1.4942071422445335,-0.6428556308173868,-0.3118436296966997,False
1782599828.2448738,TRACKING,Tracking AprilTag,Walk,4,77.60408020019531,-0.6202066711436547,-0.023492617857086912,1.9856579747014593,2.0803955899108164,-0.3027419686871165,0.1620752347008744,0.1613365340943444,-0.019299931292550365,0.9867107151635313,0.23137751916851645,0.03734649048952386,0.019101876379877814,0.05718507025984307,0.8704089377307871,-0.778559947257762,0.05129836358059699,0.02788135770400251,0.09391400565448116,-0.046934510010931595,0.7128674602440586,0.030211420618219947,0.6990739631537197,0.18,0.12,0.16,1.4856579747014593,-0.6202066711436547,-0.3027419686871165,False
1782599828.2949243,TRACKING,Tracking AprilTag,Walk,4,78.11164093017578,-0.608905946497069,-0.024482401322812937,1.985224013208362,2.076651203807018,-0.29760956908615505,0.17637002954477296,0.17540934936739208,-0.02332332866933654,0.9842192756161049,0.24267824381510217,0.03635670702379784,0.018667914886780546,0.0609438602291865,0.8674840377341863,-0.7709320091256004,0.055955261046380815,0.028879780468631044,0.10154194378664272,-0.05017079181072744,0.7128891099139861,0.03369133464661989,0.6986679487316266,0.18,0.12,0.16,1.485224013208362,-0.608905946497069,-0.29760956908615505,False
1782599828.3449101,TRACKING,Tracking AprilTag,Walk,4,77.98118591308594,-0.5866581010110342,-0.0252329625897103,1.991216262731092,2.0759929274560895,-0.2865164922191352,0.18515412101157933,0.18409602400080016,-0.00465948811956555,0.98289721899981,0.2649260893011369,0.03560614575690048,0.024660164409510577,0.06471911912810543,0.8644873041423284,-0.7643280068817002,0.060677765862752024,0.02984463291008848,0.10814594603054295,-0.05279674860249594,0.7128476611890753,0.036377875337673504,0.6983819624390273,0.18,0.12,0.16,1.491216262731092,-0.5866581010110342,-0.2865164922191352,False
1782599828.3948855,TRACKING,Tracking AprilTag,Walk,4,76.8831787109375,-0.5740817458214039,-0.026599850885295383,1.9854829090469648,2.0669832570850857,-0.2814635911519585,0.18104019690863932,0.18000987579095087,-0.021851521131688353,0.9834220638372712,0.2775024444907672,0.0342392574613154,0.01892681072538327,0.07029892280481947,0.8606782549907053,-0.7574922934313423,0.06718264351150471,0.03166936063906901,0.11498165948090089,-0.055604364256863235,0.713212948783147,0.0379037433628014,0.6977096463448997,0.18,0.12,0.16,1.4854829090469648,-0.5740817458214039,-0.2814635911519585,False
1782599828.444903,TRACKING,Tracking AprilTag,Walk,4,77.41561889648438,-0.552389832239207,-0.024515004960965432,1.9860644976823771,2.061598336530142,-0.2712764822652768,0.19396439164037033,0.1927362225769168,-0.01214992176181176,0.9811753808101603,0.29919435807296413,0.036324103385645345,0.019508399360795625,0.07667499377874751,0.8565913163705154,-0.7504942590074613,0.07441230983018819,0.033925302409208546,0.12197969390478192,-0.05785957858302091,0.7136014691905912,0.039122352185354856,0.6970614419796222,0.18,0.12,0.16,1.4860644976823771,-0.552389832239207,-0.2712764822652768,False
1782599828.49511,TRACKING,Tracking AprilTag,Walk,4,77.75422668457031,-0.5486585492245949,-0.026302180707534026,2.013944374205826,2.0875080720185264,-0.26597518960779065,0.18577308495519182,0.18469685292614596,-0.010152177816132948,0.9827431026492972,0.30292564108757625,0.03453692763907675,0.047388275884244324,0.08463034568431897,0.8526518237724418,-0.7427203348482428,0.08254441688914592,0.037485647989823845,0.12975361806400035,-0.0603640237512907,0.7124663794224634,0.04339617885456793,0.6977568448177505,0.18,0.12,0.16,1.5139443742058258,-0.5486585492245949,-0.26597518960779065,False
1782599828.5449831,TRACKING,Tracking AprilTag,Walk,4,77.60529327392578,-0.5120796531708495,-0.035025040007619954,1.9705684031643065,2.036318284593211,-0.25424060193449544,0.24107666145621184,0.23868623140217232,-0.022799207765458237,0.970829067892127,0.33950453714132167,0.025814068338990824,0.0040123048427249675,0.09158000630917713,0.8495250653231264,-0.7337917113764666,0.08940744031358591,0.04079824676973313,0.13868224153577657,-0.06396605893230425,0.7132703861478125,0.047242108409927,0.69636332667811,0.18,0.12,0.16,1.4705684031643065,-0.5120796531708495,-0.25424060193449544,False
1782599828.5951629,TRACKING,Tracking AprilTag,Walk,4,77.77696228027344,-0.4984370105537532,-0.03094662824087518,1.9756530866125364,2.0377934797056554,-0.2471325521056398,0.25214472036456265,0.24944695936883904,-0.0166240212647712,0.9682457623860944,0.3531471797584179,0.029892480105735596,0.009096988290954844,0.0977044990778382,0.8468956673528615,-0.7255456902555969,0.09535899627979293,0.043798601238878535,0.14692826265664624,-0.06640545863734035,0.7135535082069356,0.049743059549110645,0.6956704205408137,0.18,0.12,0.16,1.4756530866125364,-0.4984370105537532,-0.2471325521056398,False
1782599828.6450424,TRACKING,Tracking AprilTag,Walk,4,77.49053192138672,-0.4668106740159919,-0.023792968115486555,1.9689477916037565,2.0236683811258005,-0.23278821470270694,0.2579121650077164,0.25506230573566563,-0.0004382665291984287,0.9669245203816352,0.38477351629617923,0.03704614023112422,0.0023916932821750336,0.10393072155780184,0.843984652842359,-0.7170695100971253,0.10159165396807589,0.04669581196491278,0.1554044428151179,-0.0702493996732347,0.712198301291899,0.05285489150045287,0.6964516938933807,0.18,0.12,0.16,1.4689477916037565,-0.4668106740159919,-0.23278821470270694,False
1782599828.6949139,TRACKING,Tracking AprilTag,Walk,4,76.88923645019531,-0.45419125071006744,-0.026089865798094906,1.973438736196884,2.0251989578412517,-0.22621292863057677,0.24859281966204294,0.24602166986795337,-0.01229932503952208,0.9691862899148729,0.3973929396021037,0.03474924254851587,0.006882637875302411,0.10906260960000236,0.8419126411687935,-0.7106750238042665,0.106478116589572,0.04929427118179376,0.16179892910797666,-0.07269459156023454,0.7116867654007848,0.05432257471755562,0.696610725001643,0.18,0.12,0.16,1.473438736196884,-0.45419125071006744,-0.22621292863057677,False
1782599828.7449918,TRACKING,Tracking AprilTag,Walk,4,76.53246307373047,-0.42867740530764536,-0.029191587223149268,1.960529747771874,2.0070608756299224,-0.21526595226645417,0.256727935720747,0.25384149529660616,-0.024399776427617894,0.9669380260264178,0.4229067850045258,0.03164752112346151,-0.006026350549707571,0.11478256642927426,0.8404323269416366,-0.7031627495821854,0.11128947441708995,0.05272356734798286,0.16931120333005778,-0.07684375939260538,0.7108810688210285,0.056152707419536894,0.6968428919661442,0.18,0.12,0.16,1.460529747771874,-0.42867740530764536,-0.21526595226645417,False
1782599828.7950048,TRACKING,Tracking AprilTag,Walk,4,77.36115264892578,-0.4177171239643872,-0.029441147664341128,1.9632549960149224,2.0074173846528343,-0.20964145153441374,0.2659736253752153,0.2626988101799379,-0.033775787425467836,0.9642865400459734,0.43386706634778394,0.031397960682269646,-0.0033011023066591427,0.12090091480022773,0.8387635319989005,-0.6944044360515939,0.11650133307898489,0.05633681971083839,0.1780695168606493,-0.08044467547539495,0.7101470403309714,0.05737328903404496,0.6970854617636463,0.18,0.12,0.16,1.4632549960149224,-0.4177171239643872,-0.20964145153441374,False
1782599828.8450909,TRACKING,Tracking AprilTag,Walk,4,77.4364242553711,-0.3904964242541317,-0.03260066066574787,1.967077540125241,2.0057278751855336,-0.19596825940669735,0.2943300463570378,0.28998956115521896,-0.027436818275191444,0.9566364384780341,0.4610877660580394,0.028238447680862908,0.0005214418036594282,0.1273301556247368,0.8366260859180881,-0.6856354915258682,0.12227202511914989,0.05988687980969457,0.18683846138637494,-0.08538707377923892,0.7097686068468687,0.06017988187729062,0.6966462188107455,0.18,0.12,0.16,1.467077540125241,-0.3904964242541317,-0.19596825940669735,False
1782599828.894978,TRACKING,Tracking AprilTag,Walk,4,77.07006072998047,-0.37322681630941285,-0.03317454171097693,1.9577769150051274,1.9933111286392768,-0.188377714469432,0.3134792592555053,0.3082103788278885,-0.03219125936491894,0.950773414228264,0.4783573740027583,0.027664566635633846,-0.008779183316454109,0.1348928277775389,0.833839372334132,-0.6775613600980863,0.12926872649202975,0.06388762381406611,0.19491259281415685,-0.0874021923468104,0.7103869530199206,0.06256092678455354,0.6955554357431922,0.18,0.12,0.16,1.4577769150051274,-0.37322681630941285,-0.188377714469432,False
1782599828.9449956,TRACKING,Tracking AprilTag,Walk,4,76.36761474609375,-0.34563174582920153,-0.03071348531260899,1.963107273131264,1.9935382584053554,-0.17427748088691264,0.28268004659876395,0.27886071968125875,-0.022339090175596484,0.9600716973585759,0.5059524444829696,0.030125623034001788,-0.003448825190317528,0.14196430366805907,0.8309657895199185,-0.6709511730694201,0.13601615629622613,0.06745629870788786,0.20152277984282307,-0.09033168464356407,0.712277540398914,0.06530736660041457,0.6929905050290719,0.18,0.12,0.15684973279822137,1.463107273131264,-0.34563174582920153,-0.17427748088691264,False
1782599828.9948487,TRACKING,Tracking AprilTag,Walk,4,75.99837493896484,-0.33496429614995404,-0.024121095178963808,1.9721557486546815,2.000545226651868,-0.1682412334045343,0.25597821419685884,0.2531909605979288,-0.002679863891126028,0.9674126088701879,0.5166198941622171,0.03671801316764697,0.005599650333099948,0.1483297639775481,0.8278670262304846,-0.6658307374594975,0.14248213556740988,0.07033944472226966,0.20664321545274567,-0.09185853552835105,0.7126513360990211,0.06677291552692095,0.6922654551246229,0.18,0.12,0.15141711006408087,1.4721557486546815,-0.33496429614995404,-0.1682412334045343,False
1782599829.0448601,TRACKING,Tracking AprilTag,Walk,4,76.01697540283203,-0.3134570141552067,-0.014823796622145407,1.9525257092704869,1.9775822840103543,-0.1591810082812514,0.2717205449810974,0.2683890013229379,-0.0013674338202977298,0.9633096460088122,0.5381271761569644,0.04601531172446537,-0.01403038905109466,0.1546471858781164,0.8246237542313433,-0.6604168618393315,0.14902791170914886,0.07309288755487661,0.2120570910729117,-0.09423933077621514,0.7128985644211093,0.06897049467430252,0.6914749859868791,0.18,0.12,0.14326290745312625,1.4525257092704869,-0.3134570141552067,-0.1591810082812514,False
1782599829.0948882,TRACKING,Tracking AprilTag,Walk,4,75.59110260009766,-0.30519600780550227,-0.01161337449720787,1.9546782144748995,1.9783949039032653,-0.15488564170234836,0.27432483692550547,0.2708899070832567,-0.007277679406816251,0.9625828242924741,0.5463881825066689,0.04922573384940291,-0.01187788384668198,0.16030110316801835,0.8216279810583197,-0.6546611095236617,0.15495753363880455,0.07549726302401753,0.21781284338858142,-0.09491056108923751,0.7124700833406235,0.07122869761488114,0.6915958634740516,0.18,0.12,0.13939707753211353,1.4546782144748995,-0.30519600780550227,-0.15488564170234836,False
